mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,mean_test_score,std_test_score,rank_test_score
0.1510206937789917,0.030200717053078596,0.018993663787841796,0.003385187722112958,rbf,0.0001,0.1,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 0.1}",0.5,0.5052083333333334,0.5052083333333334,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5026178010471204,0.5,0.5052083333333334,0.5052083333333334,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5026178010471204,0.5,0.5052083333333334,0.5052083333333334,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5026178010471204,0.5060154886561955,0.0026325075920274575,3
0.3046849489212036,0.0369131820635479,0.025672419865926107,0.008535040745885321,rbf,1.0,0.1,"{'kernel': 'rbf', 'gamma': 1, 'C': 0.1}",0.5,0.5052083333333334,0.5052083333333334,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5026178010471204,0.5,0.5052083333333334,0.5052083333333334,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5026178010471204,0.5,0.5052083333333334,0.5052083333333334,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5078534031413613,0.5026178010471204,0.5060154886561955,0.0026325075920274575,3
0.1378909985224406,0.04551327918985705,0.0185718297958374,0.006208737993885092,rbf,0.0001,1000.0,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1000}",0.7708333333333334,0.7291666666666666,0.7916666666666666,0.743455497382199,0.7277486910994765,0.743455497382199,0.7172774869109948,0.7643979057591623,0.743455497382199,0.7591623036649214,0.7864583333333334,0.7447916666666666,0.7395833333333334,0.7853403141361257,0.7696335078534031,0.7853403141361257,0.7277486910994765,0.7382198952879581,0.7643979057591623,0.7015706806282722,0.734375,0.765625,0.7395833333333334,0.743455497382199,0.7329842931937173,0.7643979057591623,0.743455497382199,0.743455497382199,0.7853403141361257,0.7591623036649214,0.751517961023851,0.022068413879329153,1
0.334592874844869,0.024990733983285694,0.025665918986002605,0.007341548034520006,rbf,1.0,1000.0,"{'kernel': 'rbf', 'gamma': 1, 'C': 1000}",0.6302083333333334,0.625,0.6197916666666666,0.5916230366492147,0.6282722513089005,0.6387434554973822,0.6178010471204188,0.5916230366492147,0.6387434554973822,0.6282722513089005,0.6041666666666666,0.6302083333333334,0.6145833333333334,0.6282722513089005,0.6335078534031413,0.6178010471204188,0.581151832460733,0.6230366492146597,0.6335078534031413,0.6335078534031413,0.5625,0.640625,0.6197916666666666,0.6335078534031413,0.6073298429319371,0.6073298429319371,0.6178010471204188,0.6387434554973822,0.612565445026178,0.6282722513089005,0.619276287085515,0.018080136282766474,2
